REGION,MARKET,BRM,BLDIMAGE,BRANDDIFFERENTIATOR,BRANDFAMILY,BRANDONMARKET,BRANDSUBFAMILY,BRANDSUBFAMILYGROUP,BRANDSUBFAMILYGROUPING,BRANDSUBFAMILYLINE,CHARINDICATOR,BRMID,INDICATOR,RTYPE,INTERNATIONALINDICATOR,ISREPLACEMENT,ISSTRATEGIC,ITEMSHAPE,ITEMSCODE,LATESTPERIODINDEX,LEN,LENCATEGORY,PRICECLASS,LOCALCLASS,MARKETEDBRAND,MINDICATOR,NCON,NPLLAUNCHDATE,NPLLAUNCHYEAR,PCKT,PRICECLASSON,TCLASS,RETAILPACKPRICE,SPECIALFLAVOR,TRCONTE,THICATEGORY,TIPCOLOR,TRACKINGSTATUS,Market_Share
REGION3,MARKET49,BRM634,BLDIMAGE2,BRANDDIFFERENTIATOR169,BRANDFAMILY45,BRANDONMARKET634,BRANDSUBFAMILY53,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING53,BRANDSUBFAMILYLINE45,CHARINDICATOR2,50058255,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,72,LENCATEGORY5,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND634,MINDICATOR2,0.7,200803,NPLLAUNCHYEAR1,PCKT11,PRICECLASSON3,TCLASS2,4.8,SPECIALFLAVOR7,8,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.005191444513
REGION3,MARKET49,BRM637,BLDIMAGE2,BRANDDIFFERENTIATOR180,BRANDFAMILY45,BRANDONMARKET637,BRANDSUBFAMILY55,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING55,BRANDSUBFAMILYLINE45,CHARINDICATOR2,50074513,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND637,MINDICATOR2,0.7,201005,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON3,TCLASS2,4.6,SPECIALFLAVOR7,9,THICATEGORY3,TIPCOLOR1,TRACKINGSTATUS2,0.002195056179
REGION3,MARKET49,BRM707,BLDIMAGE2,BRANDDIFFERENTIATOR273,BRANDFAMILY45,BRANDONMARKET707,BRANDSUBFAMILY85,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING85,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60045254,INDICATOR2,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND707,MINDICATOR1,0.6,201108,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS2,5,SPECIALFLAVOR7,8,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.0007890610742
REGION3,MARKET49,BRM729,BLDIMAGE2,BRANDDIFFERENTIATOR278,BRANDFAMILY45,BRANDONMARKET729,BRANDSUBFAMILY86,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING86,BRANDSUBFAMILYLINE49,CHARINDICATOR2,60054755,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,72,LENCATEGORY5,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND729,MINDICATOR2,0.5,201205,NPLLAUNCHYEAR5,PCKT11,PRICECLASSON3,TCLASS2,4.8,SPECIALFLAVOR7,7,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.0011
REGION3,MARKET49,BRM802,BLDIMAGE2,BRANDDIFFERENTIATOR473,BRANDFAMILY45,BRANDONMARKET802,BRANDSUBFAMILY45,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING45,BRANDSUBFAMILYLINE45,CHARINDICATOR2,60045253,INDICATOR2,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS16,LOCALCLASS3,MARKETEDBRAND802,MINDICATOR1,0.7,201108,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS1,5.2,SPECIALFLAVOR7,10,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.0004011631399
REGION3,MARKET49,BRM853,BLDIMAGE2,BRANDDIFFERENTIATOR5,BRANDFAMILY46,BRANDONMARKET853,BRANDSUBFAMILY105,BRANDSUBFAMILYGROUP50,BRANDSUBFAMILYGROUPING105,BRANDSUBFAMILYLINE53,CHARINDICATOR2,50077080,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,84,LENCATEGORY2,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND853,MINDICATOR2,0.6,201010,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON2,TCLASS2,4.4,SPECIALFLAVOR7,8,THICATEGORY3,TIPCOLOR1,TRACKINGSTATUS2,0.002968971585
REGION3,MARKET49,BRM1168,BLDIMAGE9,BRANDDIFFERENTIATOR7,BRANDFAMILY74,BRANDONMARKET1168,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR2,50061473,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS5,LOCALCLASS5,MARKETEDBRAND1168,MINDICATOR2,0.6,200901,NPLLAUNCHYEAR2,PCKT14,PRICECLASSON2,TCLASS2,4.6,SPECIALFLAVOR7,7,THICATEGORY5,TIPCOLOR5,TRACKINGSTATUS2,0.0005531623167
REGION3,MARKET49,BRM1170,BLDIMAGE9,BRANDDIFFERENTIATOR30,BRANDFAMILY74,BRANDONMARKET1170,BRANDSUBFAMILY133,BRANDSUBFAMILYGROUP78,BRANDSUBFAMILYGROUPING133,BRANDSUBFAMILYLINE81,CHARINDICATOR2,50061472,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,100,LENCATEGORY1,PRICECLASS5,LOCALCLASS10,MARKETEDBRAND1170,MINDICATOR2,0.4,200901,NPLLAUNCHYEAR2,PCKT14,PRICECLASSON2,TCLASS3,4.6,SPECIALFLAVOR7,4,THICATEGORY5,TIPCOLOR5,TRACKINGSTATUS2,0.0004415148766
REGION3,MARKET58,BRM143,BLDIMAGE2,BRANDDIFFERENTIATOR126,BRANDFAMILY17,BRANDONMARKET143,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60078626,INDICATOR2,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND143,MINDICATOR2,0.6,201405,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON3,TCLASS2,3,SPECIALFLAVOR7,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.002713480406
REGION3,MARKET58,BRM192,BLDIMAGE2,BRANDDIFFERENTIATOR408,BRANDFAMILY17,BRANDONMARKET192,BRANDSUBFAMILY17,BRANDSUBFAMILYGROUP17,BRANDSUBFAMILYGROUPING17,BRANDSUBFAMILYLINE17,CHARINDICATOR2,60037508,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND192,MINDICATOR2,0.5,201103,NPLLAUNCHYEAR4,PCKT28,PRICECLASSON3,TCLASS2,2.85,SPECIALFLAVOR7,6,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.0275623496
REGION3,MARKET58,BRM353,BLDIMAGE2,BRANDDIFFERENTIATOR112,BRANDFAMILY41,BRANDONMARKET353,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,50075604,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND353,MINDICATOR2,0,201106,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON5,TCLASS2,0,NA,0,THICATEGORY3,NA,TRACKINGSTATUS2,0.006384260083
REGION3,MARKET58,BRM377,BLDIMAGE2,BRANDDIFFERENTIATOR245,BRANDFAMILY41,BRANDONMARKET377,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60055581,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND377,MINDICATOR2,0.5,201208,NPLLAUNCHYEAR5,PCKT21,PRICECLASSON5,TCLASS2,2.8,NA,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.00647955069
REGION3,MARKET58,BRM379,BLDIMAGE2,BRANDDIFFERENTIATOR251,BRANDFAMILY41,BRANDONMARKET379,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,50054648,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,100,LENCATEGORY1,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND379,MINDICATOR1,0.3,200802,NPLLAUNCHYEAR1,PCKT21,PRICECLASSON3,TCLASS3,1.6,SPECIALFLAVOR7,3,THICATEGORY1,TIPCOLOR7,TRACKINGSTATUS2,0.002162182452
REGION3,MARKET58,BRM397,BLDIMAGE2,BRANDDIFFERENTIATOR344,BRANDFAMILY41,BRANDONMARKET397,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60099825,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND397,MINDICATOR2,0,201507,NPLLAUNCHYEAR8,PCKT11,PRICECLASSON5,TCLASS2,0,NA,0,THICATEGORY5,NA,TRACKINGSTATUS1,0.0159002454
REGION3,MARKET58,BRM399,BLDIMAGE2,BRANDDIFFERENTIATOR346,BRANDFAMILY41,BRANDONMARKET399,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60079045,INDICATOR2,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY1,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND399,MINDICATOR2,0.4,201408,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON5,TCLASS2,2.8,SPECIALFLAVOR7,6,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.007044357169
REGION3,MARKET58,BRM411,BLDIMAGE2,BRANDDIFFERENTIATOR353,BRANDFAMILY41,BRANDONMARKET411,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60065017,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS5,MARKETEDBRAND411,MINDICATOR2,0.5,201307,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON5,TCLASS2,2.7,NA,6,THICATEGORY3,TIPCOLOR1,TRACKINGSTATUS2,0.00841184652
REGION3,MARKET58,BRM473,BLDIMAGE2,BRANDDIFFERENTIATOR521,BRANDFAMILY41,BRANDONMARKET473,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60054771,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS10,MARKETEDBRAND473,MINDICATOR2,0.4,201206,NPLLAUNCHYEAR5,PCKT21,PRICECLASSON5,TCLASS3,2.8,NA,4,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.008887673206
REGION3,MARKET58,BRM476,BLDIMAGE2,BRANDDIFFERENTIATOR522,BRANDFAMILY41,BRANDONMARKET476,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR1,50073976,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,10,12,0,LENCATEGORY2,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND476,MINDICATOR2,0.4,201004,NPLLAUNCHYEAR3,PCKT11,PRICECLASSON3,TCLASS3,0.85,SPECIALFLAVOR7,4,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.001672595464
REGION3,MARKET58,BRM486,BLDIMAGE2,BRANDDIFFERENTIATOR600,BRANDFAMILY41,BRANDONMARKET486,BRANDSUBFAMILY41,BRANDSUBFAMILYGROUP41,BRANDSUBFAMILYGROUPING41,BRANDSUBFAMILYLINE41,CHARINDICATOR2,60037510,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS19,LOCALCLASS3,MARKETEDBRAND486,MINDICATOR2,0.6,201103,NPLLAUNCHYEAR4,PCKT21,PRICECLASSON5,TCLASS1,1.9,NA,7,THICATEGORY4,NA,TRACKINGSTATUS2,0.002912611737
REGION3,MARKET58,BRM594,BLDIMAGE2,BRANDDIFFERENTIATOR46,BRANDFAMILY45,BRANDONMARKET594,BRANDSUBFAMILY82,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING82,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60122051,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND594,MINDICATOR2,0,201602,NPLLAUNCHYEAR9,PCKT21,PRICECLASSON4,TCLASS2,0,NA,6,THICATEGORY4,NA,TRACKINGSTATUS1,0.003374254386
REGION3,MARKET58,BRM623,BLDIMAGE2,BRANDDIFFERENTIATOR106,BRANDFAMILY45,BRANDONMARKET623,BRANDSUBFAMILY66,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING66,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60045526,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND623,MINDICATOR1,0,201109,NPLLAUNCHYEAR4,PCKT11,PRICECLASSON4,TCLASS3,2.2,NA,0,THICATEGORY4,NA,TRACKINGSTATUS2,0.002226419128
REGION3,MARKET58,BRM646,BLDIMAGE2,BRANDDIFFERENTIATOR201,BRANDFAMILY45,BRANDONMARKET646,BRANDSUBFAMILY88,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING88,BRANDSUBFAMILYLINE50,CHARINDICATOR1,60063347,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND646,MINDICATOR2,0.3,201304,NPLLAUNCHYEAR6,PCKT11,PRICECLASSON4,TCLASS3,3.13,NA,4,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.002476174835
REGION3,MARKET58,BRM652,BLDIMAGE2,BRANDDIFFERENTIATOR225,BRANDFAMILY45,BRANDONMARKET652,BRANDSUBFAMILY84,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING84,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60120471,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND652,MINDICATOR2,0,201602,NPLLAUNCHYEAR9,PCKT21,PRICECLASSON4,TCLASS2,0,NA,6,THICATEGORY4,NA,TRACKINGSTATUS1,0.002365430363
REGION3,MARKET58,BRM657,BLDIMAGE2,BRANDDIFFERENTIATOR234,BRANDFAMILY45,BRANDONMARKET657,BRANDSUBFAMILY90,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING90,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60120340,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND657,MINDICATOR2,0,201511,NPLLAUNCHYEAR8,PCKT24,PRICECLASSON4,TCLASS3,0,NA,4,THICATEGORY3,NA,TRACKINGSTATUS1,0.03011714493
REGION3,MARKET58,BRM663,BLDIMAGE2,BRANDDIFFERENTIATOR240,BRANDFAMILY45,BRANDONMARKET663,BRANDSUBFAMILY47,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING47,BRANDSUBFAMILYLINE45,CHARINDICATOR1,50069152,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND663,MINDICATOR2,0.5,201007,NPLLAUNCHYEAR3,PCKT27,PRICECLASSON4,TCLASS2,2,SPECIALFLAVOR7,6,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.003520343528
REGION3,MARKET58,BRM667,BLDIMAGE2,BRANDDIFFERENTIATOR242,BRANDFAMILY45,BRANDONMARKET667,BRANDSUBFAMILY47,BRANDSUBFAMILYGROUP45,BRANDSUBFAMILYGROUPING47,BRANDSUBFAMILYLINE45,CHARINDICATOR1,50059656,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND667,MINDICATOR2,0.2,200807,NPLLAUNCHYEAR1,PCKT27,PRICECLASSON4,TCLASS3,3.13,SPECIALFLAVOR7,3,THICATEGORY4,TIPCOLOR7,TRACKINGSTATUS2,0.005617117846
REGION3,MARKET58,BRM683,BLDIMAGE2,BRANDDIFFERENTIATOR260,BRANDFAMILY45,BRANDONMARKET683,BRANDSUBFAMILY79,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING79,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60081223,INDICATOR2,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND683,MINDICATOR1,0,201504,NPLLAUNCHYEAR8,PCKT11,PRICECLASSON4,TCLASS2,3.4,SPECIALFLAVOR7,6,THICATEGORY4,NA,TRACKINGSTATUS1,0.004105413854
REGION3,MARKET58,BRM727,BLDIMAGE2,BRANDDIFFERENTIATOR278,BRANDFAMILY45,BRANDONMARKET727,BRANDSUBFAMILY86,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING86,BRANDSUBFAMILYLINE49,CHARINDICATOR2,60045537,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND727,MINDICATOR2,0.5,201110,NPLLAUNCHYEAR4,PCKT28,PRICECLASSON4,TCLASS2,3,NA,6,THICATEGORY4,TIPCOLOR1,TRACKINGSTATUS2,0.01088018024
REGION3,MARKET58,BRM737,BLDIMAGE2,BRANDDIFFERENTIATOR286,BRANDFAMILY45,BRANDONMARKET737,BRANDSUBFAMILY98,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING98,BRANDSUBFAMILYLINE50,CHARINDICATOR2,50066652,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS10,MARKETEDBRAND737,MINDICATOR2,0.4,200907,NPLLAUNCHYEAR2,PCKT11,PRICECLASSON4,TCLASS3,2.85,SPECIALFLAVOR7,4,THICATEGORY3,TIPCOLOR1,TRACKINGSTATUS2,0.008498365485
REGION3,MARKET58,BRM777,BLDIMAGE2,BRANDDIFFERENTIATOR383,BRANDFAMILY45,BRANDONMARKET777,BRANDSUBFAMILY72,BRANDSUBFAMILYGROUP46,BRANDSUBFAMILYGROUPING72,BRANDSUBFAMILYLINE48,CHARINDICATOR2,60079197,INDICATOR2,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY1,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND777,MINDICATOR2,0.4,201411,NPLLAUNCHYEAR7,PCKT11,PRICECLASSON4,TCLASS2,3.4,SPECIALFLAVOR7,6,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS1,0.003086864447
REGION3,MARKET58,BRM819,BLDIMAGE2,BRANDDIFFERENTIATOR574,BRANDFAMILY45,BRANDONMARKET819,BRANDSUBFAMILY99,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING99,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60120339,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND819,MINDICATOR2,0,201511,NPLLAUNCHYEAR8,PCKT24,PRICECLASSON4,TCLASS2,0,NA,6,THICATEGORY3,NA,TRACKINGSTATUS1,0.008407475194
REGION3,MARKET58,BRM826,BLDIMAGE2,BRANDDIFFERENTIATOR581,BRANDFAMILY45,BRANDONMARKET826,BRANDSUBFAMILY99,BRANDSUBFAMILYGROUP47,BRANDSUBFAMILYGROUPING99,BRANDSUBFAMILYLINE50,CHARINDICATOR2,60073122,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY2,PRICECLASS16,LOCALCLASS5,MARKETEDBRAND826,MINDICATOR2,0.5,201402,NPLLAUNCHYEAR7,PCKT21,PRICECLASSON4,TCLASS2,3,NA,6,THICATEGORY3,NA,TRACKINGSTATUS2,0.007106738001
REGION3,MARKET58,BRM900,BLDIMAGE2,BRANDDIFFERENTIATOR202,BRANDFAMILY50,BRANDONMARKET900,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR2,60045193,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,100,LENCATEGORY1,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND900,MINDICATOR2,0.4,201108,NPLLAUNCHYEAR4,PCKT21,PRICECLASSON3,TCLASS3,2.9,NA,5,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.009802171963
REGION3,MARKET58,BRM901,BLDIMAGE2,BRANDDIFFERENTIATOR203,BRANDFAMILY50,BRANDONMARKET901,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR2,60054863,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,0,LENCATEGORY1,PRICECLASS7,LOCALCLASS5,MARKETEDBRAND901,MINDICATOR2,0,201206,NPLLAUNCHYEAR5,PCKT21,PRICECLASSON3,TCLASS2,3,NA,7,THICATEGORY5,NA,TRACKINGSTATUS2,0.002310577166
REGION3,MARKET58,BRM902,BLDIMAGE2,BRANDDIFFERENTIATOR204,BRANDFAMILY50,BRANDONMARKET902,BRANDSUBFAMILY109,BRANDSUBFAMILYGROUP54,BRANDSUBFAMILYGROUPING109,BRANDSUBFAMILYLINE57,CHARINDICATOR2,60045194,INDICATOR1,NA,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,NA,20,12,100,LENCATEGORY1,PRICECLASS7,LOCALCLASS10,MARKETEDBRAND902,MINDICATOR2,0.3,201108,NPLLAUNCHYEAR4,PCKT21,PRICECLASSON3,TCLASS3,2.9,NA,3,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.006208461893
REGION3,MARKET58,BRM1053,BLDIMAGE2,BRANDDIFFERENTIATOR367,BRANDFAMILY61,BRANDONMARKET1053,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,60074578,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY1,PRICECLASS19,LOCALCLASS10,MARKETEDBRAND1053,MINDICATOR2,0.5,201312,NPLLAUNCHYEAR6,PCKT21,PRICECLASSON5,TCLASS3,2.7,SPECIALFLAVOR7,5,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.008967625489
REGION3,MARKET58,BRM1054,BLDIMAGE2,BRANDDIFFERENTIATOR366,BRANDFAMILY61,BRANDONMARKET1054,BRANDSUBFAMILY120,BRANDSUBFAMILYGROUP65,BRANDSUBFAMILYGROUPING120,BRANDSUBFAMILYLINE68,CHARINDICATOR2,60074579,INDICATOR1,RTYPE3,INTERNATIONALINDICATOR1,ISREPLACEMENT1,ISSTRATEGIC1,ITEMSHAPE1,20,12,0,LENCATEGORY1,PRICECLASS19,LOCALCLASS10,MARKETEDBRAND1054,MINDICATOR2,0.3,201312,NPLLAUNCHYEAR6,PCKT21,PRICECLASSON5,TCLASS3,2.7,SPECIALFLAVOR7,3,THICATEGORY5,TIPCOLOR7,TRACKINGSTATUS2,0.0191655737
